2.6778e-05	2.4689e-05	2.4914e-05	2.4828e-05	2.4583e-05	2.6789e-05	2.6835e-05	2.6103e-05	2.4297e-05		2.9262e-05	4.102e-05	2.964e-05	2.9354e-05	3.767e-06	3.4256e-05	5.08e-06	3.563e-05	2.9377e-05		2.952e-05	2.761e-05	2.9547e-05	2.9473e-05	3.516e-06	3.1884e-05	4.832e-06	3.576e-05	2.9476e-05	
2.5109e-05	2.3448e-05	2.7159e-05	2.5843e-05	2.6605e-05	2.714e-05	2.7468e-05	2.8788e-05	2.6902e-05		3.1394e-05	2.7609e-05	2.9565e-05	1.3679e-05	3.4535e-05	3.4502e-05	3.4501e-05	4.34e-06	2.943e-05		2.9435e-05	2.7635e-05	2.9567e-05	1.3767e-05	3.2119e-05	3.2003e-05	3.1876e-05	4.058e-06	3.138e-05	
2.7211e-05	2.5266e-05	2.5531e-05	2.646e-05	2.6366e-05	2.6802e-05	2.6703e-05	2.7072e-05	2.7037e-05		3.0454e-05	2.7643e-05	2.9518e-05	2.9301e-05	3.4584e-05	3.4425e-05	3.4527e-05	3.3955e-05	4.0832e-05		2.9975e-05	2.7652e-05	2.954e-05	2.9455e-05	3.2056e-05	3.1916e-05	3.1907e-05	3.4318e-05	2.7645e-05	
3.8667e-05	2.3543e-05	2.4564e-05	2.6667e-05	2.6502e-05	2.6785e-05	2.6704e-05	2.8421e-05	2.5485e-05		2.7608e-05	2.7631e-05	7.048e-06	2.9426e-05	3.4396e-05	3.4399e-05	3.4542e-05	3.4715e-05	2.7509e-05		2.7629e-05	2.7528e-05	6.709e-06	2.9509e-05	3.2111e-05	3.1783e-05	3.2107e-05	3.3078e-05	2.7579e-05	
2.5062e-05	2.4765e-05	2.8239e-05	2.7773e-05	2.6448e-05	2.6686e-05	2.6384e-05	2.8478e-05	2.3342e-05		2.7591e-05	2.7673e-05	2.9543e-05	4.1623e-05	3.4398e-05	3.4659e-05	3.4418e-05	3.3374e-05	2.7653e-05		2.7583e-05	2.7609e-05	3.2478e-05	2.7611e-05	3.3403e-05	3.1939e-05	3.2034e-05	3.5281e-05	2.7616e-05	
2.327e-05	2.2698e-05	2.8559e-05	2.2721e-05	3.8513e-05	2.656e-05	2.5929e-05	2.7748e-05	2.3374e-05		2.7653e-05	2.7604e-05	3.392e-05	2.7656e-05	3.1367e-05	3.4461e-05	5.288e-06	3.3417e-05	2.7631e-05		2.758e-05	2.7634e-05	2.9453e-05	2.7566e-05	3.8636e-05	3.1803e-05	5.105e-06	3.5253e-05	2.7597e-05	
2.3317e-05	2.3101e-05	2.4457e-05	2.3156e-05	2.3523e-05	2.5917e-05	3.9712e-05	2.7958e-05	2.3487e-05		2.7582e-05	2.7616e-05	2.9459e-05	2.7685e-05	2.7656e-05	4.4552e-05	4.1222e-05	6.883e-06	2.7629e-05		2.7619e-05	2.7642e-05	2.9521e-05	2.765e-05	2.7594e-05	4.3498e-05	2.7527e-05	7.166e-06	2.7614e-05	
2.5118e-05	2.4997e-05	2.5019e-05	2.3137e-05	2.4948e-05	2.357e-05	2.5351e-05	2.9796e-05	2.5236e-05		2.7557e-05	2.7617e-05	2.9448e-05	2.7582e-05	2.7621e-05	2.7613e-05	2.7606e-05	3.8372e-05	2.7671e-05		2.7503e-05	2.7557e-05	2.9469e-05	2.7638e-05	2.756e-05	2.762e-05	2.7598e-05	3.5442e-05	2.7595e-05	
2.5019e-05	2.2946e-05	2.4766e-05	2.5292e-05	2.3112e-05	2.476e-05	2.292e-05	2.8456e-05	2.3663e-05		2.7649e-05	1.2655e-05	2.9536e-05	2.7544e-05	2.7608e-05	2.7643e-05	2.766e-05	3.3854e-05	2.7581e-05		2.7657e-05	1.2648e-05	2.9366e-05	2.7606e-05	2.7551e-05	2.761e-05	2.7588e-05	3.303e-05	2.7576e-05	
2.2916e-05	2.3251e-05	2.674e-05	2.5274e-05	2.505e-05	2.513e-05	2.5027e-05	2.713e-05	2.3019e-05		2.757e-05	2.7703e-05	4.0232e-05	2.5971e-05	2.7554e-05	2.7645e-05	2.7585e-05	3.3498e-05	2.7603e-05		2.7581e-05	2.7547e-05	2.7663e-05	2.6009e-05	2.7643e-05	2.754e-05	2.7512e-05	3.3494e-05	2.7596e-05	
2.3768e-05	2.3149e-05	2.5092e-05	2.3061e-05	2.3362e-05	2.338e-05	2.4914e-05	2.6651e-05	2.3319e-05		4.619e-06	2.7621e-05	2.7549e-05	2.759e-05	1.144e-06	2.7671e-05	2.7668e-05	3.2291e-05	2.7618e-05		4.616e-06	2.7552e-05	2.7633e-05	2.7601e-05	1.121e-06	2.759e-05	2.7585e-05	3.2826e-05	2.7564e-05	
2.3505e-05	2.4974e-05	2.2968e-05	2.5081e-05	2.4895e-05	2.4649e-05	2.3063e-05	2.9482e-05	2.3738e-05		2.7591e-05	2.762e-05	2.7602e-05	2.7562e-05	2.7656e-05	2.76e-05	2.7676e-05	3.3221e-05	2.7593e-05		2.7633e-05	2.757e-05	2.7611e-05	2.7623e-05	2.7514e-05	2.7543e-05	2.7592e-05	3.3949e-05	2.7505e-05	
2.2817e-05	2.3582e-05	2.3433e-05	2.3081e-05	2.4875e-05	2.5036e-05	2.5153e-05	2.7426e-05	2.5048e-05		2.762e-05	2.7539e-05	2.7594e-05	2.7635e-05	2.7643e-05	2.7627e-05	2.7499e-05	3.5547e-05	3.188e-06		2.7623e-05	2.7539e-05	2.76e-05	2.7599e-05	2.7601e-05	2.7613e-05	2.7593e-05	3.5745e-05	3.201e-06	
2.3354e-05	2.5675e-05	2.3048e-05	2.4931e-05	2.4741e-05	2.4967e-05	2.3344e-05	2.8319e-05	2.4848e-05		2.7573e-05	3.0025e-05	2.7548e-05	2.7618e-05	5.801e-06	2.7629e-05	1.1504e-05	3.3814e-05	2.7643e-05		2.7615e-05	2.7608e-05	2.7562e-05	2.7575e-05	5.773e-06	2.7591e-05	1.1498e-05	3.3941e-05	2.7613e-05	
2.3188e-05	2.3282e-05	2.3479e-05	2.495e-05	2.5006e-05	2.2754e-05	2.5082e-05	2.8892e-05	2.3264e-05		2.7665e-05	2.7565e-05	2.7464e-05	2.4972e-05	2.7618e-05	2.7694e-05	2.7611e-05	3.5442e-05	2.7576e-05		2.7586e-05	2.7573e-05	2.766e-05	2.4938e-05	2.7527e-05	2.7566e-05	2.7534e-05	3.4166e-05	3.3461e-05	
2.5096e-05	2.5352e-05	2.3127e-05	2.4769e-05	2.3294e-05	2.5309e-05	2.3439e-05	4.0567e-05	2.5161e-05		2.3843e-05	2.7625e-05	2.7672e-05	2.7617e-05	2.7559e-05	2.7648e-05	2.7604e-05	3.3292e-05	2.756e-05		2.3915e-05	2.7669e-05	2.7604e-05	2.7533e-05	2.7657e-05	2.7547e-05	2.7538e-05	3.5467e-05	2.756e-05	
2.4835e-05	2.5413e-05	2.532e-05	2.3538e-05	2.3454e-05	2.5021e-05	2.4767e-05	3.6412e-05	2.4848e-05		2.7592e-05	2.7661e-05	2.7591e-05	7.697e-06	2.7615e-05	2.7642e-05	2.75e-05	3.16e-05	2.7617e-05		2.7552e-05	2.764e-05	2.7659e-05	7.683e-06	2.7541e-05	2.7527e-05	2.7605e-05	3.2599e-05	2.767e-05	
2.5377e-05	2.4652e-05	2.5303e-05	2.3291e-05	2.4907e-05	2.2996e-05	2.5169e-05	2.7897e-05	2.315e-05		2.7685e-05	2.7673e-05	2.7589e-05	2.7646e-05	2.7663e-05	3.951e-06	2.7667e-05	3.3022e-05	2.7614e-05		2.7601e-05	2.765e-05	2.7593e-05	2.7567e-05	2.7614e-05	3.91e-06	2.7511e-05	3.2531e-05	2.766e-05	
2.5154e-05	2.5188e-05	2.5217e-05	2.2884e-05	2.278e-05	2.5039e-05	2.2608e-05	2.6647e-05	2.4954e-05		2.7607e-05	2.7684e-05	2.7524e-05	2.7617e-05	1.492e-05	2.7638e-05	2.7625e-05	3.0434e-05	2.426e-05		2.7624e-05	2.7612e-05	2.7609e-05	2.7573e-05	1.489e-05	2.7623e-05	2.7612e-05	3.049e-05	2.4322e-05	
2.3455e-05	2.3112e-05	2.2907e-05	2.5091e-05	2.532e-05	2.3009e-05	2.3297e-05	2.5967e-05	2.3468e-05		2.76e-05	2.7596e-05	2.7643e-05	2.7617e-05	2.7582e-05	2.7554e-05	2.7646e-05	3.4771e-05	2.58e-06		2.7514e-05	2.7556e-05	2.762e-05	2.7601e-05	2.7606e-05	2.7593e-05	2.761e-05	3.5713e-05	2.562e-06	
2.3488e-05	2.4769e-05	2.3653e-05	2.518e-05	2.3053e-05	2.3342e-05	2.3451e-05	3.0168e-05	2.5434e-05		4.1171e-05	2.7586e-05	2.7659e-05	2.7611e-05	2.7564e-05	2.7624e-05	2.7587e-05	3.5358e-05	2.767e-05		2.9435e-05	2.7612e-05	2.7642e-05	2.7529e-05	2.7657e-05	2.7644e-05	2.758e-05	3.5703e-05	2.7603e-05	
3.6156e-05	2.3459e-05	2.5047e-05	2.5329e-05	2.3187e-05	2.5034e-05	2.348e-05	5.2558e-05	2.3233e-05		2.7607e-05	2.7587e-05	2.752e-05	2.7601e-05	2.7564e-05	2.7623e-05	2.758e-05	3.8407e-05	2.761e-05		2.7613e-05	2.7586e-05	2.7603e-05	2.7639e-05	2.7574e-05	2.7641e-05	2.763e-05	4.847e-05	2.7531e-05	
2.3278e-05	2.3497e-05	6.0907e-05	2.4835e-05	2.317e-05	2.4868e-05	2.4993e-05	2.9357e-05	2.485e-05		2.7591e-05	7.231e-06	8.32e-07	2.7605e-05	2.7657e-05	2.7614e-05	2.7646e-05	5.307e-06	3.79e-06		2.7575e-05	7.216e-06	7.89e-07	2.7615e-05	2.7628e-05	2.759e-05	2.7655e-05	5.552e-06	3.758e-06	
2.3125e-05	2.4969e-05	3.7592e-05	2.5176e-05	2.4948e-05	2.297e-05	2.3222e-05	2.5932e-05	2.3376e-05		2.881e-06	2.7662e-05	2.7551e-05	2.7583e-05	2.7572e-05	2.7656e-05	2.7599e-05	3.1937e-05	2.7628e-05		2.868e-06	2.7599e-05	2.7648e-05	2.7541e-05	2.7588e-05	2.764e-05	2.754e-05	3.1441e-05	2.76e-05	
2.5196e-05	2.4884e-05	2.5313e-05	2.4977e-05	2.4705e-05	2.3612e-05	2.2956e-05	2.5703e-05	2.3186e-05		2.7671e-05	2.7626e-05	2.7593e-05	2.7501e-05	2.7597e-05	7.106e-06	2.7479e-05	3.636e-06	2.7598e-05		2.7594e-05	2.758e-05	2.754e-05	2.7549e-05	2.7459e-05	7.073e-06	2.7539e-05	3.473e-06	2.7584e-05	
2.3345e-05	2.4923e-05	2.5196e-05	2.5093e-05	2.2913e-05	2.3186e-05	2.3166e-05	2.6153e-05	2.3152e-05		2.7605e-05	2.7587e-05	2.767e-05	2.7597e-05	1.3858e-05	2.7595e-05	1.3704e-05	3.2288e-05	2.7612e-05		2.7634e-05	2.7579e-05	2.769e-05	2.7559e-05	1.3855e-05	2.7574e-05	1.3668e-05	3.3665e-05	2.753e-05	
2.5096e-05	2.3068e-05	2.53e-05	2.5216e-05	2.3319e-05	2.3125e-05	2.2971e-05	2.8343e-05	2.3249e-05		2.3753e-05	2.7638e-05	2.7521e-05	2.7616e-05	2.758e-05	2.7675e-05	2.7639e-05	3.5339e-05	2.7642e-05		2.3659e-05	2.7575e-05	2.7609e-05	2.7603e-05	2.7627e-05	2.7631e-05	2.7598e-05	3.2893e-05	2.7574e-05	
2.3255e-05	2.5162e-05	2.3137e-05	2.5192e-05	2.5203e-05	2.4895e-05	2.5137e-05	2.7763e-05	2.3122e-05		2.7654e-05	2.7606e-05	2.7623e-05	2.7593e-05	2.7276e-05	2.7572e-05	2.6706e-05	3.6459e-05	2.7633e-05		2.7545e-05	2.7588e-05	2.7593e-05	2.7585e-05	2.7189e-05	2.7578e-05	2.6613e-05	3.4557e-05	2.7572e-05	
2.4771e-05	2.3302e-05	2.5364e-05	2.4959e-05	2.5127e-05	2.3496e-05	2.5609e-05	2.6567e-05	2.4909e-05		2.7615e-05	2.7568e-05	2.7677e-05	2.7632e-05	2.7655e-05	2.7628e-05	2.7488e-05	3.2167e-05	2.7539e-05		2.7665e-05	2.7565e-05	2.7606e-05	2.752e-05	2.7622e-05	2.7591e-05	2.7611e-05	3.4846e-05	2.7639e-05	
2.3424e-05	2.4897e-05	2.3159e-05	2.3601e-05	2.4964e-05	2.478e-05	2.5079e-05	2.951e-05	2.3219e-05		3.999e-05	2.7562e-05	2.7605e-05	2.7606e-05	6.866e-06	2.7641e-05	2.7656e-05	3.3651e-05	2.7569e-05		4.2914e-05	2.76e-05	2.766e-05	2.7581e-05	6.883e-06	2.7613e-05	2.7595e-05	3.2733e-05	2.7618e-05	
3.6078e-05	2.5218e-05	2.3361e-05	2.3335e-05	2.4804e-05	2.3775e-05	2.516e-05	2.6588e-05	2.2864e-05		2.7639e-05	3.078e-06	2.7632e-05	2.7682e-05	2.7638e-05	2.7548e-05	2.7604e-05	3.2293e-05	2.7637e-05		2.763e-05	1.5288e-05	2.7528e-05	2.7547e-05	2.7592e-05	2.7668e-05	2.7603e-05	3.2856e-05	2.7605e-05	
2.3332e-05	4.2797e-05	2.2995e-05	2.3579e-05	2.5109e-05	2.3307e-05	2.3125e-05	2.6424e-05	2.3619e-05		2.7601e-05	4.007e-05	2.7604e-05	2.7625e-05	2.762e-05	2.7668e-05	2.7612e-05	3.5962e-05	2.7651e-05		2.7622e-05	2.7573e-05	2.7635e-05	2.7608e-05	2.7593e-05	2.758e-05	2.7618e-05	3.5949e-05	2.7548e-05	
2.5357e-05	2.505e-05	2.536e-05	2.3079e-05	2.4904e-05	2.3373e-05	2.3105e-05	2.6496e-05	2.5338e-05		2.7487e-05	2.7427e-05	2.7643e-05	2.756e-05	2.7582e-05	2.7594e-05	2.7597e-05	3.5899e-05	3.574e-06		2.7564e-05	2.7625e-05	2.7638e-05	2.755e-05	2.7624e-05	2.7553e-05	4.5546e-05	3.6302e-05	3.574e-06	
2.3367e-05	2.3321e-05	2.3158e-05	2.4762e-05	2.5399e-05	2.4919e-05	2.3382e-05	3.534e-05	2.3541e-05		2.7617e-05	3.896e-06	2.7611e-05	2.7619e-05	2.7658e-05	2.7652e-05	2.7578e-05	3.3332e-05	3.504e-06		2.7645e-05	3.851e-06	2.7545e-05	2.7613e-05	2.7603e-05	2.7634e-05	2.7624e-05	3.5144e-05	3.496e-06	
2.5137e-05	2.336e-05	2.3164e-05	3.7319e-05	2.3551e-05	2.5146e-05	2.3125e-05	2.9187e-05	2.3203e-05		2.7596e-05	2.7698e-05	2.7612e-05	4.7834e-05	2.7605e-05	4.563e-06	2.7549e-05	3.369e-05	2.7617e-05		2.763e-05	2.7611e-05	2.7558e-05	3.9781e-05	2.7593e-05	4.56e-06	2.7613e-05	3.297e-05	2.7542e-05	
2.3366e-05	2.4992e-05	2.3209e-05	2.3845e-05	2.3332e-05	2.336e-05	2.3403e-05	2.6721e-05	2.4829e-05		2.7667e-05	2.7619e-05	4.198e-06	2.7659e-05	2.7598e-05	2.7618e-05	2.7615e-05	3.267e-05	2.763e-05		2.7599e-05	2.758e-05	4.188e-06	2.7672e-05	2.761e-05	2.7591e-05	2.7547e-05	3.2237e-05	2.765e-05	
2.3486e-05	2.3487e-05	2.4799e-05	2.2971e-05	2.4881e-05	2.4967e-05	2.4973e-05	2.522e-05	2.325e-05		2.7587e-05	2.766e-05	2.7546e-05	1.5719e-05	2.7613e-05	2.7629e-05	2.7639e-05	3.1415e-05	2.7667e-05		2.7626e-05	2.7599e-05	2.7562e-05	1.573e-05	2.7559e-05	4.9848e-05	2.7571e-05	3.2779e-05	2.7668e-05	
2.3209e-05	2.5169e-05	2.4787e-05	2.3435e-05	2.4962e-05	2.845e-05	2.5136e-05	2.628e-05	5.6302e-05		2.7634e-05	2.7629e-05	2.7634e-05	2.758e-05	4.54e-06	3.9929e-05	2.7638e-05	3.2229e-05	4.393e-05		2.7583e-05	2.7605e-05	2.7593e-05	2.7601e-05	4.542e-06	2.7635e-05	2.7641e-05	3.2394e-05	3.1235e-05	
2.3685e-05	2.3126e-05	2.3071e-05	2.486e-05	2.5166e-05	2.4984e-05	2.5564e-05	2.6924e-05	3.7005e-05		2.7581e-05	2.764e-05	2.7553e-05	2.7693e-05	2.7633e-05	2.7588e-05	2.7631e-05	3.3238e-05	2.9413e-05		2.7559e-05	2.7618e-05	2.7636e-05	2.7591e-05	2.7585e-05	2.7612e-05	2.7634e-05	3.1834e-05	3.2602e-05	
2.501e-05	2.493e-05	2.2744e-05	2.3165e-05	2.2969e-05	2.4957e-05	2.3038e-05	2.5489e-05	2.674e-05		2.7612e-05	2.7502e-05	2.7639e-05	2.761e-05	2.196e-06	2.7658e-05	2.7629e-05	3.2017e-05	3.3775e-05		2.7638e-05	2.7592e-05	2.7572e-05	2.7633e-05	2.167e-06	2.7522e-05	2.7591e-05	3.2426e-05	3.2453e-05	
2.3164e-05	2.3319e-05	2.4952e-05	2.485e-05	2.3448e-05	2.3141e-05	2.4865e-05	2.7313e-05	2.8492e-05		2.764e-05	3.0632e-05	2.7593e-05	2.9003e-05	2.7594e-05	2.7623e-05	2.7681e-05	3.6268e-05	3.363e-05		2.7595e-05	2.7579e-05	2.7642e-05	2.7619e-05	2.7561e-05	2.7607e-05	2.765e-05	3.443e-05	3.3376e-05	
2.3108e-05	2.5442e-05	2.4583e-05	2.5174e-05	2.4815e-05	2.5108e-05	2.3402e-05	2.5828e-05	2.71e-05		2.7626e-05	2.7657e-05	2.7594e-05	2.7589e-05	2.7558e-05	2.755e-05	2.762e-05	3.0862e-05	4.1493e-05		2.7552e-05	2.764e-05	2.7571e-05	2.7631e-05	2.7593e-05	2.7594e-05	2.7558e-05	3.1235e-05	4.0297e-05	
2.3552e-05	2.286e-05	2.3309e-05	2.3171e-05	2.3509e-05	2.3189e-05	2.5117e-05	2.6177e-05	2.5102e-05		2.7628e-05	2.7606e-05	2.7603e-05	2.7628e-05	2.7669e-05	2.7571e-05	5.21e-07	3.2469e-05	2.7603e-05		2.7605e-05	2.7574e-05	2.7597e-05	2.7633e-05	2.7526e-05	2.7611e-05	5.17e-07	3.1399e-05	2.7622e-05	
2.3334e-05	2.5096e-05	2.3314e-05	2.311e-05	2.3327e-05	2.518e-05	2.5316e-05	2.7327e-05	2.3399e-05		2.7661e-05	2.7622e-05	2.761e-05	2.7647e-05	2.7664e-05	2.7582e-05	2.4055e-05	3.2153e-05	2.7623e-05		2.7586e-05	2.7639e-05	2.7604e-05	2.765e-05	2.752e-05	2.7533e-05	2.4011e-05	3.352e-05	2.7587e-05	
2.3303e-05	2.3224e-05	2.2524e-05	2.4946e-05	2.3132e-05	2.3349e-05	2.53e-05	2.6612e-05	2.3166e-05		2.76e-05	2.7602e-05	2.7511e-05	2.752e-05	2.768e-05	2.7677e-05	7.159e-06	4.4651e-05	2.7605e-05		2.759e-05	2.7562e-05	2.761e-05	2.7647e-05	2.7642e-05	2.761e-05	7.113e-06	3.3655e-05	2.7562e-05	
2.3392e-05	2.348e-05	2.3537e-05	2.49e-05	2.4991e-05	2.4935e-05	2.3391e-05	2.7057e-05	2.5026e-05		2.7544e-05	2.7566e-05	2.7623e-05	2.7357e-05	2.7624e-05	2.7653e-05	2.7546e-05	1.2609e-05	2.7638e-05		2.7617e-05	2.7634e-05	2.7553e-05	2.7401e-05	2.7612e-05	2.7567e-05	2.7553e-05	1.2526e-05	2.7579e-05	
2.4963e-05	2.3059e-05	2.5464e-05	2.2901e-05	2.4572e-05	2.3364e-05	2.2815e-05	2.5091e-05	2.5437e-05		2.7659e-05	2.7621e-05	2.7609e-05	2.7627e-05	5.116e-05	2.7612e-05	2.7679e-05	2.9448e-05	2.7605e-05		2.7577e-05	2.7541e-05	2.7595e-05	2.7475e-05	2.9515e-05	2.7616e-05	2.7654e-05	2.9474e-05	2.7564e-05	
2.3021e-05	2.293e-05	2.4946e-05	2.3118e-05	3.5755e-05	2.2891e-05	2.4933e-05	2.4215e-05	2.4889e-05		2.7579e-05	2.627e-06	2.7609e-05	2.7638e-05	2.7619e-05	2.762e-05	2.757e-05	2.9493e-05	2.7619e-05		2.7575e-05	2.646e-06	2.7634e-05	2.761e-05	2.7546e-05	2.758e-05	2.7601e-05	2.9441e-05	2.7579e-05	
2.5113e-05	2.3102e-05	2.3215e-05	2.3343e-05	2.3267e-05	2.2937e-05	2.3291e-05	2.7184e-05	2.5052e-05		2.7612e-05	2.759e-05	1.457e-06	2.7593e-05	2.7573e-05	2.7621e-05	2.7611e-05	2.9502e-05	2.7617e-05		2.759e-05	2.7481e-05	1.462e-06	2.7585e-05	2.7593e-05	2.7561e-05	2.7641e-05	2.955e-05	2.7534e-05	
2.467e-05	2.4792e-05	2.366e-05	2.2915e-05	2.3605e-05	2.532e-05	2.5274e-05	2.521e-05	2.5448e-05		2.76e-05	2.7609e-05	2.7645e-05	2.7612e-05	2.7591e-05	2.7597e-05	2.7596e-05	2.9595e-05	2.7637e-05		2.7583e-05	2.7596e-05	2.7578e-05	2.7575e-05	2.7565e-05	2.7626e-05	2.7626e-05	2.9454e-05	2.7536e-05	
2.319e-05	2.2473e-05	2.537e-05	2.5031e-05	2.3117e-05	2.5281e-05	2.2762e-05	2.6675e-05	2.3291e-05		1.3889e-05	2.7602e-05	2.7626e-05	2.7604e-05	2.7579e-05	2.7535e-05	2.7568e-05	3.8264e-05	2.763e-05		1.3912e-05	2.7634e-05	2.7553e-05	2.7585e-05	2.7584e-05	2.7515e-05	2.7623e-05	2.9447e-05	2.7593e-05	
2.3244e-05	2.3292e-05	2.534e-05	2.2754e-05	2.5076e-05	2.4747e-05	2.3497e-05	2.6928e-05	2.3333e-05		2.7615e-05	2.7611e-05	2.7606e-05	2.7639e-05	2.7634e-05	2.7615e-05	2.7653e-05	2.9467e-05	2.7612e-05		2.7571e-05	2.758e-05	2.7562e-05	2.7605e-05	2.7614e-05	2.7553e-05	2.7596e-05	2.9437e-05	2.7551e-05	
2.5178e-05	2.5306e-05	2.3273e-05	2.3166e-05	2.479e-05	2.4813e-05	2.512e-05	2.7863e-05	2.5035e-05		2.7611e-05	2.7614e-05	3.564e-06	2.7518e-05	6.43e-06	2.7644e-05	2.7596e-05	3.4316e-05	2.7571e-05		2.7612e-05	2.7629e-05	3.552e-06	2.7595e-05	6.456e-06	2.7609e-05	2.7664e-05	3.2165e-05	4.0629e-05	
2.3134e-05	2.3066e-05	2.5304e-05	2.3465e-05	2.2903e-05	2.5184e-05	2.4978e-05	2.6305e-05	2.4788e-05		2.7657e-05	2.7674e-05	2.7608e-05	2.7567e-05	1.2604e-05	2.7621e-05	2.7633e-05	3.5176e-05	4.0118e-05		2.7584e-05	2.755e-05	2.7659e-05	2.7572e-05	1.2594e-05	2.7623e-05	2.7501e-05	3.581e-05	2.7715e-05	
2.5006e-05	2.4808e-05	2.292e-05	2.5396e-05	2.3142e-05	2.4745e-05	2.3462e-05	2.8946e-05	2.3317e-05		2.7605e-05	2.7599e-05	2.762e-05	2.516e-05	2.7675e-05	2.7633e-05	2.7558e-05	3.1712e-05	2.7682e-05		2.7575e-05	2.7597e-05	2.762e-05	2.522e-05	2.7558e-05	2.7584e-05	2.7617e-05	3.4397e-05	2.7612e-05	
